lat_mean,lon_mean,duration,event_start,event_type_encounter,event_type_loitering,event_type_port
5.251523333333333,-4.01903,26.49416666666667,2024-06-05 17:10:57+00:00,False,False,True
5.224945486111111,-4.045060208333334,110.28361111111111,2024-06-02 10:17:10+00:00,False,False,True
5.232927833333333,-4.024664333333334,103.59722222222223,2024-06-03 17:22:09+00:00,False,False,True
5.272276666666666,-4.012240277777777,21.964166666666667,2024-06-03 20:26:29+00:00,False,False,True
5.2904675,-4.014138833333334,31.698055555555555,2024-06-10 14:30:08+00:00,False,False,True
5.587729166666667,0.0244124999999999,20.334444444444443,2024-06-04 04:30:40+00:00,False,False,True
5.56682755376344,0.0702955913978494,171.39,2024-06-03 15:42:42+00:00,False,False,True
5.588835416666666,0.05566125,24.656388888888888,2024-06-06 05:29:41+00:00,False,False,True
5.563760380952381,0.058335738095238,124.05027777777778,2024-06-01 11:50:33+00:00,False,False,True
5.816345,-55.1457475,34.919444444444444,2024-06-06 20:05:21+00:00,False,False,True
6.0872633333333335,1.3273197222222222,82.28888888888889,2024-06-03 11:52:24+00:00,False,False,True
6.088032777777777,1.3002752777777775,119.06416666666667,2024-06-06 22:46:31+00:00,False,False,True
6.305357777777777,2.483190833333333,136.9975,2024-06-05 06:40:10+00:00,False,False,True
6.841235,-58.14926555555556,11.828611111111112,2024-06-02 07:58:36+00:00,False,False,True
6.828100416666667,-58.162478333333326,25.32138888888889,2024-06-08 23:04:17+00:00,False,False,True
6.9897763333333325,158.17861183333332,78.0988888888889,2024-06-05 20:58:41+00:00,False,False,True
6.988427435897437,158.18521442307696,153.00166666666667,2024-06-01 20:19:20+00:00,False,False,True
6.987780075757576,158.18381598484854,155.27583333333334,2024-06-03 20:17:44+00:00,False,False,True
7.150520416666667,125.66831458333333,152.6286111111111,2024-06-03 16:13:23+00:00,False,False,True
7.1358805555555564,125.65815,71.13916666666667,2024-06-08 03:00:10+00:00,False,False,True
7.1934875,125.73511875,64.92916666666666,2024-06-08 21:40:52+00:00,False,False,True
7.259518518518519,125.71257407407408,48.970555555555556,2024-06-06 21:50:55+00:00,False,False,True
7.97064625,-76.78426875,44.80166666666667,2024-06-05 20:31:57+00:00,False,False,True
7.98565375,-76.78505458333333,26.91027777777778,2024-06-07 13:19:51+00:00,False,False,True
8.990424833333334,-79.600122,5.485,2024-06-02 02:34:19+00:00,False,False,True
9.00004486111111,-79.60753125,6.371944444444445,2024-06-04 01:43:35+00:00,False,False,True
8.998046944444447,-79.6060875,5.8975,2024-06-01 22:53:46+00:00,False,False,True
8.996156666666668,-79.60181486111112,6.395277777777777,2024-06-10 00:53:16+00:00,False,False,True
8.996334333333333,-79.59877066666665,5.916666666666667,2024-06-09 00:34:29+00:00,False,False,True
8.967878,-79.58700383333331,35.14888888888889,2024-06-06 17:48:01+00:00,False,False,True
8.962495476190476,-79.57536702380953,18.795555555555556,2024-06-03 12:15:57+00:00,False,False,True
8.964623181818181,-79.57266121212122,54.3925,2024-06-04 23:17:19+00:00,False,False,True
8.942018611111111,-79.55554851851853,62.54694444444444,2024-06-03 13:55:08+00:00,False,False,True
8.964408333333333,-79.57038452380952,9.551388888888889,2024-06-10 17:53:11+00:00,False,False,True
8.964778571428571,-79.57513214285714,14.374722222222223,2024-06-04 14:58:15+00:00,False,False,True
9.32462325,-79.92087041666669,8.609722222222222,2024-06-03 16:10:48+00:00,False,False,True
9.30026511904762,-79.91771369047619,9.275,2024-06-01 12:56:00+00:00,False,False,True
9.350924166666664,-79.92489601851852,63.28861111111111,2024-06-06 08:06:10+00:00,False,False,True
9.3092955,-79.91578216666667,8.238611111111112,2024-06-09 15:30:17+00:00,False,False,True
9.461493333333332,-13.732693333333335,33.70861111111111,2024-06-02 21:55:12+00:00,False,False,True
9.287789333333334,-79.91610233333334,4.079166666666667,2024-06-08 05:37:14+00:00,False,False,True
9.2878515,-79.91483166666669,3.5216666666666665,2024-06-05 06:11:13+00:00,False,False,True
9.294620833333331,-79.91231416666666,3.6933333333333334,2024-06-06 05:39:31+00:00,False,False,True
9.293493958333334,-79.91253999999998,4.184166666666667,2024-06-07 06:23:59+00:00,False,False,True
9.293377083333331,-79.91256458333332,3.6691666666666665,2024-06-11 04:13:06+00:00,False,False,True
9.2816790625,-79.91817041666667,5.7027777777777775,2024-06-04 07:55:13+00:00,False,False,True
10.02552625,-83.05544083333332,28.031111111111112,2024-06-10 08:44:01+00:00,False,False,True
10.028252083333332,-83.05524875,23.6675,2024-06-01 17:20:25+00:00,False,False,True
10.02630375,-83.05820208333331,22.08111111111111,2024-06-08 19:30:59+00:00,False,False,True
11.248257916666663,-74.24303458333331,9.204166666666667,2024-06-04 16:50:11+00:00,False,False,True
11.25044625,-74.238465,4.753055555555555,2024-06-06 02:43:00+00:00,False,False,True
11.769621875,-15.614113958333334,13.505277777777778,2024-06-09 01:18:38+00:00,False,False,True
11.771928194444444,-15.605167222222224,19.0275,2024-06-09 23:33:17+00:00,False,False,True
11.771251041666668,-15.609134375,15.5225,2024-06-07 16:27:05+00:00,False,False,True
11.790972708333337,-15.6004975,11.876111111111111,2024-06-10 15:44:47+00:00,False,False,True
11.781429705882353,-15.598101372549015,25.45,2024-06-10 13:56:02+00:00,False,False,True
12.06958625,-61.772045,7.819444444444445,2024-06-05 20:00:52+00:00,False,False,True
12.10748972222222,-68.93422333333334,9.860555555555555,2024-06-09 08:53:22+00:00,False,False,True
13.026135666666663,100.828665,25.83277777777778,2024-06-05 10:38:20+00:00,False,False,True
13.0134,100.82118791666666,15.059722222222222,2024-06-03 15:18:20+00:00,False,False,True
13.019263333333337,100.83196541666666,14.4775,2024-06-06 13:31:44+00:00,False,False,True
13.014619166666666,100.82591375,4.579444444444444,2024-06-03 10:26:32+00:00,False,False,True
13.022650277777778,100.82719583333332,10.057222222222222,2024-06-04 07:19:08+00:00,False,False,True
13.012093333333333,100.82323791666668,15.5225,2024-06-04 18:21:59+00:00,False,False,True
13.104878333333332,-59.64963166666666,21.0975,2024-06-04 12:56:40+00:00,False,False,True
13.345492777777778,100.62272194444444,30.284166666666668,2024-06-05 14:27:43+00:00,False,False,True
13.346449583333332,100.59864333333331,9.876666666666667,2024-06-08 11:19:06+00:00,False,False,True
13.339847708333332,100.62874166666668,15.630277777777778,2024-06-06 05:31:53+00:00,False,False,True
13.595488333333334,100.34018266666666,18.313333333333333,2024-06-04 07:40:28+00:00,False,False,True
14.582686388888888,-61.075220833333326,6.638333333333334,2024-06-11 09:35:01+00:00,False,False,True
14.587527083333333,-61.090965,11.225,2024-06-04 08:20:03+00:00,False,False,True
14.641168333333331,-17.404107916666668,14.133611111111112,2024-06-02 06:33:05+00:00,False,False,True
14.670798666666668,-17.38687583333333,5.227777777777778,2024-06-09 09:48:36+00:00,False,False,True
14.649847916666666,-17.408348333333333,12.100555555555555,2024-06-09 21:33:27+00:00,False,False,True
14.646552083333331,-17.40788416666667,10.270277777777778,2024-06-04 01:11:46+00:00,False,False,True
15.306067083333334,-61.408165,8.481388888888889,2024-06-07 09:56:56+00:00,False,False,True
16.198372083333332,-61.534820833333335,8.401666666666667,2024-06-10 09:14:47+00:00,False,False,True
16.19557833333333,-61.533205,9.715833333333334,2024-06-03 09:17:44+00:00,False,False,True
18.405833333333334,-70.01602777777778,11.62861111111111,2024-06-10 03:59:37+00:00,False,False,True
18.40073375,-70.01402583333333,12.569166666666666,2024-06-02 22:05:41+00:00,False,False,True
18.402855,-70.00647333333333,9.046388888888888,2024-06-05 01:20:46+00:00,False,False,True
18.400591666666667,-70.00725416666667,17.033055555555556,2024-06-01 04:48:02+00:00,False,False,True
18.46095833333333,-66.11329166666667,10.9875,2024-06-10 08:51:19+00:00,False,False,True
18.462596666666663,-66.11384583333333,8.016388888888889,2024-06-03 11:37:30+00:00,False,False,True
19.68539,57.73657666666666,77.34583333333333,2024-06-08 03:55:10+00:00,False,False,True
19.7207125,-71.75586083333333,47.13777777777778,2024-06-01 23:06:52+00:00,False,False,True
20.834611666666664,-17.01001972222222,11.726111111111111,2024-06-09 05:56:51+00:00,False,False,True
20.86380398148148,-17.010415185185185,149.53833333333333,2024-06-05 09:39:57+00:00,False,False,True
20.882907950819668,-17.00126374316941,137.19722222222222,2024-06-06 06:23:40+00:00,False,False,True
20.864395625,-17.04785270833333,27.217777777777776,2024-06-07 01:52:28+00:00,False,False,True
20.842488333333336,-17.046105,87.45777777777778,2024-06-01 15:18:14+00:00,False,False,True
20.855815555555555,-17.047355555555555,9.08,2024-06-02 00:35:21+00:00,False,False,True
20.88230010416667,-17.047188124999998,37.624722222222225,2024-06-04 00:29:14+00:00,False,False,True
21.374956470588234,72.21664411764708,45.466944444444444,2024-06-05 13:25:57+00:00,False,False,True
21.69598984848484,72.4088131439394,106.87472222222222,2024-06-01 00:27:00+00:00,False,False,True
22.141937500000004,114.21489916666668,9.443333333333333,2024-06-11 01:57:38+00:00,False,False,True
22.140755,114.219079,12.54111111111111,2024-06-07 17:01:43+00:00,False,False,True
23.529050833333333,117.084759375,17.595277777777778,2024-06-02 10:45:16+00:00,False,False,True
23.549275833333333,117.06339708333331,86.08944444444444,2024-06-07 21:06:04+00:00,False,False,True
25.72614916666667,119.66783666666666,64.02333333333333,2024-06-06 23:45:55+00:00,False,False,True
25.988647310606066,119.45899996969698,43.24638888888889,2024-06-04 04:38:51+00:00,False,False,True
26.00089541666667,119.50036222222222,56.028333333333336,2024-06-05 23:15:32+00:00,False,False,True
26.067994166666665,119.61307333333332,26.732777777777777,2024-06-04 04:44:11+00:00,False,False,True
26.068109583333328,119.61205958333336,23.43888888888889,2024-06-10 23:05:43+00:00,False,False,True
26.071167380952385,119.54720285714286,96.04194444444444,2024-06-05 22:16:47+00:00,False,False,True
26.06942625,119.61318,51.27777777777778,2024-06-04 04:54:53+00:00,False,False,True
26.2399075,127.65029833333332,4.372222222222222,2024-06-03 19:36:26+00:00,False,False,True
26.62193074074074,119.74538666666668,51.780277777777776,2024-06-07 00:24:25+00:00,False,False,True
26.640366666666665,119.77803041666668,189.29722222222222,2024-06-02 07:11:58+00:00,False,False,True
26.611190125000004,119.75778633333336,50.91861111111111,2024-06-01 00:41:41+00:00,False,False,True
26.93915861111111,50.06146972222222,48.90222222222222,2024-06-05 19:14:01+00:00,False,False,True
27.086401666666667,50.30522041666667,27.295555555555556,2024-06-04 13:33:09+00:00,False,False,True
28.12173,-15.384650833333332,16.767777777777777,2024-06-01 13:45:04+00:00,False,False,True
28.11677,-15.385936666666666,84.40027777777777,2024-06-03 08:52:22+00:00,False,False,True
28.12413625,-15.386657916666667,11.495,2024-06-08 08:15:35+00:00,False,False,True
28.648440277777777,121.74601355555556,5.996944444444445,2024-06-08 17:40:23+00:00,False,False,True
28.647924166666662,121.744965,6.1691666666666665,2024-06-08 17:25:02+00:00,False,False,True
28.631574444444443,121.72053111111111,17.002777777777776,2024-06-10 06:30:07+00:00,False,False,True
28.639796111111117,121.74451333333334,6.577222222222222,2024-06-08 17:10:24+00:00,False,False,True
28.642464102564105,121.71491538461538,31.0025,2024-06-09 16:25:12+00:00,False,False,True
28.691172,121.47454291666668,52.585,2024-06-06 22:05:05+00:00,False,False,True
29.097951944444446,-90.23922944444445,8.251666666666667,2024-06-03 15:35:01+00:00,False,False,True
28.99337458333333,50.80444208333333,83.10277777777777,2024-06-08 07:08:56+00:00,False,False,True
29.05924458333333,-90.26846187499999,3.9988888888888887,2024-06-03 15:05:04+00:00,False,False,True
29.128426111111114,-90.54789118055555,42.87916666666667,2024-06-04 17:23:22+00:00,False,False,True
29.08379020833333,-90.54826895833331,45.77638888888889,2024-06-04 14:20:27+00:00,False,False,True
29.074166666666667,-90.5325,9.301111111111112,2024-06-04 02:18:57+00:00,False,False,True
29.859091111111116,122.08929777777776,129.70583333333335,2024-06-01 20:14:45+00:00,False,False,True
29.92394333333333,122.29768916666666,32.51972222222222,2024-06-08 03:12:22+00:00,False,False,True
29.79822111111111,-92.15793694444444,54.99638888888889,2024-06-07 16:05:10+00:00,False,False,True
29.78641,-92.17041375,8.664722222222222,2024-06-04 13:10:09+00:00,False,False,True
29.85570833333333,122.45783333333333,28.1875,2024-06-01 01:19:12+00:00,False,False,True
29.79848388888889,-92.14114527777778,52.83444444444444,2024-06-07 17:45:05+00:00,False,False,True
29.78575208333333,-92.14524375,48.41777777777778,2024-06-01 00:05:03+00:00,False,False,True
29.799799166666663,-92.14112194444445,53.22083333333333,2024-06-07 17:40:03+00:00,False,False,True
29.78879,-92.12832833333334,51.74777777777778,2024-06-07 19:00:15+00:00,False,False,True
29.801711944444445,-92.13051333333334,55.41777777777778,2024-06-07 19:20:02+00:00,False,False,True
29.83929722222222,122.48933333333332,19.391111111111112,2024-06-07 01:03:32+00:00,False,False,True
30.136152777777777,122.23490666666666,46.0475,2024-06-02 05:21:58+00:00,False,False,True
30.134882941176475,122.2279371470588,64.08055555555555,2024-06-01 09:09:11+00:00,False,False,True
30.147668333333336,122.26520166666668,119.14083333333333,2024-06-04 07:34:31+00:00,False,False,True
30.130762666666666,122.24501816666668,91.49722222222222,2024-06-03 06:09:43+00:00,False,False,True
30.11934125,122.2370325,100.5075,2024-06-02 23:36:32+00:00,False,False,True
31.003179259259255,122.59049629629628,62.205,2024-06-01 04:44:17+00:00,False,False,True
31.26550041666667,121.75609833333334,13.697777777777778,2024-06-03 22:23:08+00:00,False,False,True
31.2443252,130.280203,16.810277777777777,2024-06-03 11:47:00+00:00,False,False,True
31.431406375,131.209272375,4.160277777777778,2024-06-09 19:50:50+00:00,False,False,True
31.57004511111111,131.40332927777777,77.16361111111111,2024-06-07 18:56:09+00:00,False,False,True
32.204020416666665,130.35264625000002,3.305833333333333,2024-06-03 20:52:48+00:00,False,False,True
32.5080836,129.90891639999998,7.779166666666667,2024-06-10 20:35:59+00:00,False,False,True
32.7246066,129.83418540000002,48.21805555555556,2024-06-03 12:21:35+00:00,False,False,True
32.79344333333333,129.74739433333335,23.36888888888889,2024-06-10 02:24:08+00:00,False,False,True
32.80390933333333,129.75374983333333,27.141666666666666,2024-06-04 02:53:50+00:00,False,False,True
33.230568250000005,132.5307985,42.772777777777776,2024-06-02 22:32:28+00:00,False,False,True
32.86586642857144,132.20816785714288,53.18611111111111,2024-06-07 04:59:42+00:00,False,False,True
33.22603541666667,126.56459708333333,29.735277777777778,2024-06-05 02:38:12+00:00,False,False,True
33.44398385714286,129.06839171428572,42.95527777777778,2024-06-07 07:05:58+00:00,False,False,True
33.364602875,129.71816299999998,28.34722222222222,2024-06-01 00:55:15+00:00,False,False,True
33.370709000000005,129.70986883333333,11.602222222222222,2024-06-06 16:40:04+00:00,False,False,True
33.37049983333333,129.71235983333332,19.338333333333335,2024-06-05 07:50:12+00:00,False,False,True
33.371742000000005,129.70836459999998,14.767222222222221,2024-06-10 07:45:01+00:00,False,False,True
33.404714,126.23095133333334,19.598333333333333,2024-06-08 13:13:20+00:00,False,False,True
33.39268143939395,126.19336136363636,16.766111111111112,2024-06-02 20:10:51+00:00,False,False,True
33.403992083333335,126.23724208333331,3.5394444444444444,2024-06-04 19:57:31+00:00,False,False,True
33.42287305555555,126.24641722222222,9.719166666666666,2024-06-07 21:30:12+00:00,False,False,True
33.40269966666666,126.16484266666669,6.241666666666666,2024-06-04 06:33:17+00:00,False,False,True
33.42270027777778,126.24767611111112,12.288611111111111,2024-06-03 23:10:57+00:00,False,False,True
33.4006775,129.71431,3.376388888888889,2024-06-01 22:45:21+00:00,False,False,True
33.382634,129.7187283333333,4.1625,2024-06-10 02:21:11+00:00,False,False,True
33.42206175,129.71968875,4.463611111111111,2024-06-03 05:04:09+00:00,False,False,True
33.40905925,129.7154045,3.736388888888889,2024-06-01 01:00:52+00:00,False,False,True
33.81759485714286,129.8391022857143,37.20777777777778,2024-06-03 01:54:51+00:00,False,False,True
33.40291066666666,129.715385,35.34027777777778,2024-06-05 12:30:28+00:00,False,False,True
33.38850225,129.72269674999998,20.301944444444445,2024-06-04 02:16:14+00:00,False,False,True
33.4979345,129.71007350000002,27.85333333333333,2024-06-08 00:33:15+00:00,False,False,True
33.41709125,129.71472375,23.246111111111112,2024-06-10 00:47:15+00:00,False,False,True
33.503462500000005,133.58345416666668,76.14222222222222,2024-06-03 03:01:08+00:00,False,False,True
33.58634375,129.96873950000003,31.70916666666667,2024-06-02 04:11:59+00:00,False,False,True
33.50189775,129.95979699999998,27.551388888888887,2024-06-02 00:27:00+00:00,False,False,True
33.5147118,129.9766,20.305,2024-06-06 03:07:31+00:00,False,False,True
33.493575444444446,129.96299966666666,23.286666666666665,2024-06-04 05:03:53+00:00,False,False,True
33.495684833333335,129.96782016666666,23.29888888888889,2024-06-05 01:37:13+00:00,False,False,True
33.526710277777774,126.52294388888888,7.620833333333334,2024-06-10 22:35:04+00:00,False,False,True
33.5314866,129.8980198,25.558888888888887,2024-06-06 02:04:45+00:00,False,False,True
33.547891799999995,129.8643049,97.17944444444444,2024-06-01 12:06:27+00:00,False,False,True
33.68895433333333,130.3570236666667,35.82694444444444,2024-06-08 06:39:23+00:00,False,False,True
33.74921666666667,130.26680133333332,7.541111111111111,2024-06-02 10:26:15+00:00,False,False,True
33.67318458333333,130.33650875,12.195,2024-06-07 14:34:38+00:00,False,False,True
33.67258833333334,130.3351225,14.620833333333334,2024-06-01 21:34:53+00:00,False,False,True
33.627687,130.34632183333332,54.860277777777775,2024-06-03 05:47:20+00:00,False,False,True
33.694765,135.34341575000002,3.0419444444444443,2024-06-05 22:47:48+00:00,False,False,True
33.918931666666666,130.99028875,4.144166666666667,2024-06-08 09:30:51+00:00,False,False,True
33.918211166666666,35.22933583333333,126.42027777777778,2024-06-02 05:38:33+00:00,False,False,True
33.95575,130.99538333333334,10.600277777777778,2024-06-10 22:44:09+00:00,False,False,True
33.99254216666667,130.87088283333333,15.604722222222222,2024-06-03 22:19:26+00:00,False,False,True
34.00792975,130.86289425,7.174166666666666,2024-06-05 21:20:54+00:00,False,False,True
33.98128233333334,130.87792466666667,35.10944444444444,2024-06-08 04:38:03+00:00,False,False,True
34.0186565,130.87693175,5.009722222222222,2024-06-07 22:50:08+00:00,False,False,True
34.0168435,130.88609950000003,44.85111111111111,2024-06-05 06:22:40+00:00,False,False,True
34.1728516,135.14165400000002,8.675,2024-06-06 05:23:12+00:00,False,False,True
34.1375735,135.11433375,4.58,2024-06-10 23:15:08+00:00,False,False,True
34.317115333333334,126.76703666666668,22.08222222222222,2024-06-07 06:39:22+00:00,False,False,True
34.4741945,134.01531775,4.233611111111111,2024-06-02 00:11:18+00:00,False,False,True
34.51794541666666,135.33412708333333,36.614444444444445,2024-06-05 21:44:32+00:00,False,False,True
34.617926874999995,135.23093875,11.789444444444445,2024-06-05 19:51:09+00:00,False,False,True
34.5994975,135.2158725,15.447777777777778,2024-06-07 21:18:10+00:00,False,False,True
34.61886361111111,135.28582222222224,31.04138888888889,2024-06-07 07:58:55+00:00,False,False,True
34.610290416666665,135.1957425,24.514444444444443,2024-06-03 05:47:22+00:00,False,False,True
34.61919111111111,135.21085722222222,30.651666666666667,2024-06-05 13:21:34+00:00,False,False,True
34.61454388888889,135.16688916666666,23.30027777777778,2024-06-09 09:00:47+00:00,False,False,True
34.74435041666667,126.29957333333334,19.570555555555554,2024-06-05 07:55:39+00:00,False,False,True
34.6625445,138.95332287499997,56.824444444444445,2024-06-06 12:33:32+00:00,False,False,True
34.7153969047619,125.44517523809525,20.453333333333333,2024-06-06 08:31:20+00:00,False,False,True
34.8016325,128.42931041666668,6.015555555555555,2024-06-07 03:26:34+00:00,False,False,True
34.800048333333336,128.42414875,7.930833333333333,2024-06-07 22:01:36+00:00,False,False,True
34.81291638888889,128.4356588888889,24.985,2024-06-02 21:35:42+00:00,False,False,True
34.8122175,128.43249777777777,29.384166666666665,2024-06-03 04:07:31+00:00,False,False,True
34.790310833333336,128.37692666666666,6.365555555555556,2024-06-02 21:35:15+00:00,False,False,True
34.79727333333334,128.35644833333333,17.476944444444445,2024-06-07 09:54:02+00:00,False,False,True
34.830178333333336,128.47365433333334,79.54444444444445,2024-06-01 00:02:12+00:00,False,False,True
34.831365000000005,128.47437333333332,71.77416666666667,2024-06-07 20:16:53+00:00,False,False,True
34.83262166666666,128.46626523809525,13.925,2024-06-05 20:20:22+00:00,False,False,True
34.83240388888889,128.38532055555555,67.40527777777778,2024-06-05 01:07:11+00:00,False,False,True
34.83425416666667,128.38064458333332,5.3225,2024-06-03 23:42:35+00:00,False,False,True
34.85950325,138.34670475,45.725,2024-06-06 22:19:31+00:00,False,False,True
34.947620416666666,136.81210916666666,12.424444444444445,2024-06-03 20:44:04+00:00,False,False,True
34.94642916666666,136.81009166666666,13.103055555555555,2024-06-05 21:00:21+00:00,False,False,True
35.020516666666666,129.02729583333334,57.77472222222222,2024-06-06 01:06:43+00:00,False,False,True
35.01675,129.03556250000003,30.014166666666668,2024-06-06 02:00:06+00:00,False,False,True
35.028054166666664,129.0316713888889,8.205555555555556,2024-06-10 21:31:39+00:00,False,False,True
35.02000791666667,129.03963791666666,150.59722222222223,2024-06-05 04:16:02+00:00,False,False,True
35.02796111111111,129.03256944444445,151.41833333333332,2024-06-05 03:32:16+00:00,False,False,True
35.0129425,129.0590675,7.488888888888889,2024-06-07 17:16:20+00:00,False,False,True
34.97587375,129.06490625000004,4.463888888888889,2024-06-05 21:45:04+00:00,False,False,True
35.038640833333325,129.0270425,24.30527777777778,2024-06-05 08:48:33+00:00,False,False,True
35.01846666666667,129.04461666666668,21.09027777777778,2024-06-10 08:18:31+00:00,False,False,True
35.02175583333333,129.04970194444445,10.433333333333334,2024-06-04 20:59:09+00:00,False,False,True
35.0179675,129.0531208333333,26.282222222222224,2024-06-09 21:33:58+00:00,False,False,True
35.044063958333325,129.03209562499998,101.3536111111111,2024-06-01 06:08:29+00:00,False,False,True
35.02169166666667,129.02023333333335,33.1825,2024-06-10 09:37:37+00:00,False,False,True
34.977493333333335,129.07601416666665,3.8697222222222223,2024-06-06 05:45:05+00:00,False,False,True
35.021415625,129.03813770833335,36.12,2024-06-08 21:38:05+00:00,False,False,True
35.04313166666666,129.04532848484848,16.462222222222223,2024-06-11 00:02:13+00:00,False,False,True
35.01723722222222,129.0630588888889,13.45861111111111,2024-06-03 19:41:04+00:00,False,False,True
35.0268625,129.04750416666667,23.32027777777778,2024-06-10 23:32:49+00:00,False,False,True
35.030001666666664,129.04188458333334,48.69972222222222,2024-06-05 13:28:11+00:00,False,False,True
35.02797875,129.06223333333335,28.905,2024-06-02 20:27:37+00:00,False,False,True
35.02633833333334,129.06163625000002,28.681944444444444,2024-06-03 02:19:06+00:00,False,False,True
35.024512083333335,129.06195416666668,47.58611111111111,2024-06-05 22:17:26+00:00,False,False,True
35.01891583333333,129.06284083333333,34.910555555555554,2024-06-04 23:03:30+00:00,False,False,True
35.04735478735632,129.0406619712644,13.395555555555555,2024-06-08 10:42:24+00:00,False,False,True
35.03332638888888,129.0605158333333,9.545555555555556,2024-06-07 22:38:30+00:00,False,False,True
35.09211958333333,128.69551708333336,12.497222222222222,2024-06-08 20:08:48+00:00,False,False,True
35.14114583333333,128.64372916666667,10.424444444444445,2024-06-01 20:17:26+00:00,False,False,True
35.025511,129.060809,4.128611111111111,2024-06-03 00:03:08+00:00,False,False,True
35.036717708333335,129.02917895833332,28.66777777777778,2024-06-04 22:10:01+00:00,False,False,True
35.0336695,129.05339766666663,4.6066666666666665,2024-06-05 21:59:37+00:00,False,False,True
35.056358333333336,129.06300416666667,9.723888888888888,2024-06-05 01:17:37+00:00,False,False,True
35.018809166666664,138.52910083333333,33.71333333333333,2024-06-09 22:51:54+00:00,False,False,True
35.03569,129.00936291666667,225.92527777777778,2024-06-01 21:19:33+00:00,False,False,True
35.13452933333333,139.60269150000002,25.601666666666667,2024-06-03 19:26:20+00:00,False,False,True
35.137448000000006,140.30386972222223,10.765555555555556,2024-06-04 19:15:16+00:00,False,False,True
35.13635425,140.30381699999998,7.8758333333333335,2024-06-02 18:37:13+00:00,False,False,True
35.39570583333333,139.68709333333334,14.015277777777778,2024-06-05 06:45:10+00:00,False,False,True
35.39526166666667,139.6875895833333,52.37166666666667,2024-06-02 20:47:24+00:00,False,False,True
35.423113611111106,139.74541638888888,57.77333333333333,2024-06-04 01:52:57+00:00,False,False,True
35.452525833333326,139.7549891666667,44.57972222222222,2024-06-03 00:09:10+00:00,False,False,True
